Date Lifted,Exercise,Weight (kg),Weight (lb),Reps,Bodyweight (kg),Bodyweight (lb),Percentile (%),Warmup
2024-06-11,Deadlift,42,92.6,24,86.2,190,1.5,0
2024-06-11,Deadlift,42,92.6,24,86.2,190,1.5,0
2024-06-11,Dumbbell Curl,14,30.9,5,86.2,190,21.2,0
2024-06-11,Dumbbell Curl,14,30.9,5,86.2,190,21.2,0
2024-06-11,Wrist Curl,42,92.6,8,86.2,190,44.6,0
2024-06-11,Wrist Curl,42,92.6,8,86.2,190,44.6,0
2024-06-10,Push Ups,,,15,86.2,190,15.6,0
2024-06-10,Push Ups,,,15,86.2,190,15.6,0
2024-06-10,Shoulder Press,42,92.6,6,86.2,190,17.5,0
2024-06-10,Shoulder Press,42,92.6,6,86.2,190,17.5,0
2024-06-10,Dumbbell Tricep Extension,12,26.5,8,86.2,190,20.1,0
2024-06-10,Dumbbell Tricep Extension,12,26.5,8,86.2,190,20.1,0
2024-06-10,Sit Ups,,,20,86.2,190,18.4,0
2024-06-10,Sit Ups,,,20,86.2,190,18.4,0
2024-06-07,Bent Over Row,42,92.6,18,86.2,190,19,0
2024-06-07,Bent Over Row,42,92.6,18,86.2,190,19,0
2024-06-07,Deadlift,42,92.6,23,86.2,190,1.3,0
2024-06-07,Deadlift,42,92.6,23,86.2,190,1.3,0
2024-06-07,Dumbbell Curl,20,44.1,6,86.2,190,43.2,0
2024-06-07,Dumbbell Curl,20,44.1,6,86.2,190,43.2,0
2024-06-07,Wrist Curl,42,92.6,7,86.2,190,43,0
2024-06-07,Wrist Curl,42,92.6,7,86.2,190,43,0
2024-06-06,Push Ups,,,14,86.2,190,14.4,0
2024-06-06,Push Ups,,,14,86.2,190,14.4,0
2024-06-06,Shoulder Press,42,92.6,5,86.2,190,15.5,0
2024-06-06,Shoulder Press,42,92.6,5,86.2,190,15.5,0
2024-06-06,Dumbbell Tricep Extension,12,26.5,7,86.2,190,18.9,0
2024-06-06,Dumbbell Tricep Extension,12,26.5,7,86.2,190,18.9,0
2024-06-06,Sit Ups,,,19,86.2,190,17.6,0
2024-06-06,Sit Ups,,,19,86.2,190,17.6,0
2024-06-04,Bent Over Row,42,92.6,17,86.2,190,17.6,0
2024-06-04,Bent Over Row,42,92.6,17,86.2,190,17.6,0
2024-06-04,Deadlift,42,92.6,22,86.2,190,1.2,0
2024-06-04,Deadlift,42,92.6,22,86.2,190,1.2,0
2024-06-04,Dumbbell Curl,20,44.1,5,86.2,190,41,0
2024-06-04,Dumbbell Curl,20,44.1,5,86.2,190,41,0
2024-06-04,Wrist Curl,42,92.6,6,86.2,190,41.5,0
2024-06-04,Wrist Curl,42,92.6,6,86.2,190,41.5,0
2024-06-01,Push Ups,,,13,89,196.2,13.3,0
2024-06-01,Push Ups,,,13,89,196.2,13.3,0
2024-06-01,Shoulder Press,42,92.6,4,89,196.2,11.8,0
2024-06-01,Shoulder Press,42,92.6,4,89,196.2,11.8,0
2024-06-01,Dumbbell Tricep Extension,12,26.5,7,89,196.2,17.4,0
2024-06-01,Dumbbell Tricep Extension,12,26.5,7,89,196.2,17.4,0
2024-06-01,Sit Ups,,,18,89,196.2,17,0
2024-06-01,Sit Ups,,,18,89,196.2,17,0
2024-05-30,Bent Over Row,42,92.6,16,89,196.2,14,0
2024-05-30,Bent Over Row,42,92.6,16,89,196.2,14,0
2024-05-30,Deadlift,42,92.6,21,89,196.2,0.8,0
2024-05-30,Deadlift,42,92.6,21,89,196.2,0.8,0
2024-05-30,Dumbbell Curl,20,44.1,4,89,196.2,37.2,0
2024-05-30,Dumbbell Curl,20,44.1,4,89,196.2,37.2,0
2024-05-30,Wrist Curl,42,92.6,6,89,196.2,39.7,0
2024-05-30,Wrist Curl,42,92.6,6,89,196.2,39.7,0
2024-05-29,Push Ups,,,12,89,196.2,12.2,0
2024-05-29,Push Ups,,,12,89,196.2,12.2,0
2024-05-29,Shoulder Press,42,92.6,7,89,196.2,17.3,0
2024-05-29,Shoulder Press,42,92.6,7,89,196.2,17.3,0
2024-05-29,Dumbbell Tricep Extension,12,26.5,8,89,196.2,18.5,0
2024-05-29,Dumbbell Tricep Extension,12,26.5,8,89,196.2,18.5,0
2024-05-29,Sit Ups,,,17,89,196.2,16.2,0
2024-05-29,Sit Ups,,,17,89,196.2,16.2,0
2024-05-27,Bent Over Row,42,92.6,15,89,196.2,12.8,0
2024-05-27,Bent Over Row,42,92.6,15,89,196.2,12.8,0
2024-05-27,Deadlift,42,92.6,20,89,196.2,0.7,0
2024-05-27,Deadlift,42,92.6,20,89,196.2,0.7,0
2024-05-27,Dumbbell Curl,20,44.1,3,89,196.2,35.3,0
2024-05-27,Dumbbell Curl,20,44.1,3,89,196.2,35.3,0
2024-05-27,Wrist Curl,42,92.6,5,89,196.2,38.3,0
2024-05-27,Wrist Curl,42,92.6,5,89,196.2,38.3,0
2024-05-25,Push Ups,,,11,89,196.2,11.2,0
2024-05-25,Push Ups,,,11,89,196.2,11.2,0
2024-05-25,Shoulder Press,42,92.6,6,89,196.2,15.2,0
2024-05-25,Shoulder Press,42,92.6,6,89,196.2,15.2,0
2024-05-25,Dumbbell Tricep Extension,12,26.5,8,89,196.2,18.5,0
2024-05-25,Dumbbell Tricep Extension,12,26.5,8,89,196.2,18.5,0
2024-05-25,Sit Ups,,,16,89,196.2,15.5,0
2024-05-25,Sit Ups,,,16,89,196.2,15.5,0
2024-05-23,Bent Over Row,42,92.6,18,89,196.2,16.6,0
2024-05-23,Bent Over Row,42,92.6,18,89,196.2,16.6,0
2024-05-23,Deadlift,42,92.6,19,89,196.2,0.6,0
2024-05-23,Deadlift,42,92.6,19,89,196.2,0.6,0
2024-05-23,Dumbbell Curl,20,44.1,4,89,196.2,37.2,0
2024-05-23,Dumbbell Curl,20,44.1,4,89,196.2,37.2,0
2024-05-23,Wrist Curl,42,92.6,7,89,196.2,41.2,0
2024-05-23,Wrist Curl,42,92.6,7,89,196.2,41.2,0
2024-05-22,Push Ups,,,10,89,196.2,10.2,0
2024-05-22,Push Ups,,,10,89,196.2,10.2,0
2024-05-22,Shoulder Press,42,92.6,5,89,196.2,13.4,0
2024-05-22,Shoulder Press,42,92.6,5,89,196.2,13.4,0
2024-05-22,Dumbbell Tricep Extension,12,26.5,7,89,196.2,17.4,0
2024-05-22,Dumbbell Tricep Extension,12,26.5,7,89,196.2,17.4,0
2024-05-22,Sit Ups,,,15,89,196.2,14.7,0
2024-05-22,Sit Ups,,,15,89,196.2,14.7,0
2024-05-20,Bent Over Row,42,92.6,17,89,196.2,15.3,0
2024-05-20,Bent Over Row,42,92.6,17,89,196.2,15.3,0
2024-05-20,Deadlift,42,92.6,18,89,196.2,0.5,0
2024-05-20,Deadlift,42,92.6,18,89,196.2,0.5,0
2024-05-20,Dumbbell Curl,20,44.1,3,89,196.2,35.3,0
2024-05-20,Dumbbell Curl,20,44.1,3,89,196.2,35.3,0
2024-05-20,Wrist Curl,42,92.6,6,89,196.2,39.7,0
2024-05-20,Wrist Curl,42,92.6,6,89,196.2,39.7,0
2024-05-14,Push Ups,,,9,89,196.2,9,0
2024-05-14,Push Ups,,,9,89,196.2,9,0
2024-05-14,Shoulder Press,42,92.6,7,89,196.2,17.3,0
2024-05-14,Shoulder Press,42,92.6,7,89,196.2,17.3,0
2024-05-14,Dumbbell Tricep Extension,12,26.5,6,89,196.2,16.4,0
2024-05-14,Dumbbell Tricep Extension,12,26.5,6,89,196.2,16.4,0
2024-05-14,Sit Ups,,,14,89,196.2,14,0
2024-05-14,Sit Ups,,,14,89,196.2,14,0
2024-05-11,Bent Over Row,42,92.6,16,89,196.2,14,0
2024-05-11,Bent Over Row,42,92.6,16,89,196.2,14,0
2024-05-11,Deadlift,42,92.6,18,89,196.2,0.5,0
2024-05-11,Deadlift,42,92.6,18,89,196.2,0.5,0
2024-05-11,Dumbbell Curl,20,44.1,5,89,196.2,39.2,0
2024-05-11,Dumbbell Curl,20,44.1,5,89,196.2,39.2,0
2024-05-11,Wrist Curl,42,92.6,6,89,196.2,39.7,0
2024-05-11,Wrist Curl,42,92.6,6,89,196.2,39.7,0
2024-05-10,Push Ups,,,8,89,196.2,7.8,0
2024-05-10,Push Ups,,,8,89,196.2,7.8,0
2024-05-10,Shoulder Press,42,92.6,8,89,196.2,19.6,0
2024-05-10,Shoulder Press,42,92.6,8,89,196.2,19.6,0
2024-05-10,Dumbbell Tricep Extension,12,26.5,7,89,196.2,17.4,0
2024-05-10,Dumbbell Tricep Extension,12,26.5,7,89,196.2,17.4,0
2024-05-10,Sit Ups,,,13,89,196.2,13.2,0
2024-05-10,Sit Ups,,,13,89,196.2,13.2,0
2024-05-08,Bent Over Row,42,92.6,15,89,196.2,12.8,0
2024-05-08,Bent Over Row,42,92.6,15,89,196.2,12.8,0
2024-05-08,Deadlift,42,92.6,17,89,196.2,0.5,0
2024-05-08,Deadlift,42,92.6,17,89,196.2,0.5,0
2024-05-08,Dumbbell Curl,20,44.1,4,89,196.2,37.2,0
2024-05-08,Dumbbell Curl,20,44.1,4,89,196.2,37.2,0
2024-05-08,Wrist Curl,42,92.6,5,89,196.2,38.3,0
2024-05-08,Wrist Curl,42,92.6,5,89,196.2,38.3,0
2024-05-07,Push Ups,,,7,89,196.2,6.9,0
2024-05-07,Push Ups,,,7,89,196.2,6.9,0
2024-05-07,Shoulder Press,42,92.6,5,89,196.2,13.4,0
2024-05-07,Shoulder Press,42,92.6,5,89,196.2,13.4,0
2024-05-07,Dumbbell Tricep Extension,12,26.5,6,89,196.2,16.4,0
2024-05-07,Dumbbell Tricep Extension,12,26.5,6,89,196.2,16.4,0
2024-05-07,Sit Ups,,,12,89,196.2,12.5,0
2024-05-07,Sit Ups,,,12,89,196.2,12.5,0
2024-04-23,Bent Over Row,42,92.6,14,91,200.6,10.4,0
2024-04-23,Bent Over Row,42,92.6,14,91,200.6,10.4,0
2024-04-23,Deadlift,42,92.6,16,91,200.6,0.3,0
2024-04-23,Deadlift,42,92.6,16,91,200.6,0.3,0
2024-04-23,Dumbbell Curl,20,44.1,4,91,200.6,36,0
2024-04-23,Dumbbell Curl,20,44.1,4,91,200.6,36,0
2024-04-23,Wrist Curl,20,44.1,5,91,200.6,14.9,0
2024-04-23,Wrist Curl,20,44.1,5,91,200.6,14.9,0
2024-04-22,Push Ups,,,6,91,200.6,6,0
2024-04-22,Push Ups,,,6,91,200.6,6,0
2024-04-22,Shoulder Press,38,83.8,10,91,200.6,16,0
2024-04-22,Shoulder Press,38,83.8,10,91,200.6,16,0
2024-04-22,Dumbbell Tricep Extension,12,26.5,8,91,200.6,17.5,0
2024-04-22,Dumbbell Tricep Extension,12,26.5,8,91,200.6,17.5,0
2024-04-22,Sit Ups,,,16,91,200.6,15.6,0
2024-04-22,Sit Ups,,,16,91,200.6,15.6,0
2024-04-19,Bent Over Row,42,92.6,17,91,200.6,13.8,0
2024-04-19,Bent Over Row,42,92.6,17,91,200.6,13.8,0
2024-04-19,Deadlift,42,92.6,15,91,200.6,0.3,0
2024-04-19,Deadlift,42,92.6,15,91,200.6,0.3,0
2024-04-19,Dumbbell Curl,20,44.1,5,91,200.6,38.1,0
2024-04-19,Dumbbell Curl,20,44.1,5,91,200.6,38.1,0
2024-04-19,Wrist Curl,42,92.6,4,91,200.6,35.8,0
2024-04-19,Wrist Curl,42,92.6,4,91,200.6,35.8,0
2024-04-18,Push Ups,,,13,91,200.6,13.3,0
2024-04-18,Push Ups,,,13,91,200.6,13.3,0
2024-04-18,Dumbbell Shoulder Press,20,44.1,5,91,200.6,11.5,0
2024-04-18,Dumbbell Shoulder Press,20,44.1,5,91,200.6,11.5,0
2024-04-18,Dumbbell Tricep Extension,12,26.5,8,91,200.6,17.5,0
2024-04-18,Dumbbell Tricep Extension,12,26.5,8,91,200.6,17.5,0
2024-04-18,Sit Ups,,,21,91,200.6,19.7,0
2024-04-18,Sit Ups,,,21,91,200.6,19.7,0
2024-04-16,Bent Over Row,42,92.6,18,91,200.6,15.1,0
2024-04-16,Bent Over Row,42,92.6,18,91,200.6,15.1,0
2024-04-16,Deadlift,42,92.6,14,91,200.6,0.3,0
2024-04-16,Deadlift,42,92.6,14,91,200.6,0.3,0
2024-04-16,Dumbbell Curl,20,44.1,5,91,200.6,38.1,0
2024-04-16,Dumbbell Curl,20,44.1,5,91,200.6,38.1,0
2024-04-16,Wrist Curl,42,92.6,7,91,200.6,40,0
2024-04-16,Wrist Curl,42,92.6,7,91,200.6,40,0
2024-04-15,Push Ups,,,12,91,200.6,12.2,0
2024-04-15,Push Ups,,,12,91,200.6,12.2,0
2024-04-15,Shoulder Press,38,83.8,9,91,200.6,13.9,0
2024-04-15,Shoulder Press,38,83.8,9,91,200.6,13.9,0
2024-04-15,Dumbbell Tricep Extension,12,26.5,6,91,200.6,15.4,0
2024-04-15,Dumbbell Tricep Extension,12,26.5,6,91,200.6,15.4,0
2024-04-15,Sit Ups,,,20,91,200.6,18.8,0
2024-04-15,Sit Ups,,,20,91,200.6,18.8,0
2024-04-12,Bent Over Row,42,92.6,17,91,200.6,13.8,0
2024-04-12,Bent Over Row,42,92.6,17,91,200.6,13.8,0
2024-04-12,Deadlift,42,92.6,23,91,200.6,0.9,0
2024-04-12,Deadlift,42,92.6,23,91,200.6,0.9,0
2024-04-12,Dumbbell Curl,20,44.1,4,91,200.6,36,0
2024-04-12,Dumbbell Curl,20,44.1,4,91,200.6,36,0
2024-04-12,Wrist Curl,42,92.6,7,91,200.6,40,0
2024-04-12,Wrist Curl,42,92.6,7,91,200.6,40,0
2024-04-11,Push Ups,,,14,91,200.6,14.4,0
2024-04-11,Push Ups,,,14,91,200.6,14.4,0
2024-04-11,Shoulder Press,38,83.8,7,91,200.6,10.4,0
2024-04-11,Shoulder Press,38,83.8,7,91,200.6,10.4,0
2024-04-11,Dumbbell Tricep Extension,12,26.5,6,91,200.6,15.4,0
2024-04-11,Dumbbell Tricep Extension,12,26.5,6,91,200.6,15.4,0
2024-04-11,Sit Ups,,,19,91,200.6,18,0
2024-04-11,Sit Ups,,,19,91,200.6,18,0
2024-04-09,Bent Over Row,42,92.6,16,91,200.6,12.6,0
2024-04-09,Bent Over Row,42,92.6,16,91,200.6,12.6,0
2024-04-09,Deadlift,42,92.6,22,91,200.6,0.8,0
2024-04-09,Deadlift,42,92.6,22,91,200.6,0.8,0
2024-04-09,Dumbbell Curl,20,44.1,4,91,200.6,36.1,0
2024-04-09,Dumbbell Curl,20,44.1,4,91,200.6,36.1,0
2024-04-09,Wrist Curl,42,92.6,6,91,200.6,38.5,0
2024-04-09,Wrist Curl,42,92.6,6,91,200.6,38.5,0
2024-04-08,Push Ups,,,13,91,200.6,13.3,0
2024-04-08,Push Ups,,,13,91,200.6,13.3,0
2024-04-08,Shoulder Press,38,83.8,9,91,200.6,13.9,0
2024-04-08,Shoulder Press,38,83.8,9,91,200.6,13.9,0
2024-04-08,Dumbbell Tricep Extension,12,26.5,9,91,200.6,18.8,0
2024-04-08,Dumbbell Tricep Extension,12,26.5,9,91,200.6,18.8,0
2024-04-08,Sit Ups,,,18,91,200.6,17.2,0
2024-04-08,Sit Ups,,,18,91,200.6,17.2,0
2024-04-05,Bent Over Row,42,92.6,15,92.6,204.2,10.5,0
2024-04-05,Bent Over Row,42,92.6,15,92.6,204.2,10.5,0
2024-04-05,Deadlift,42,92.6,21,92.6,204.2,0.6,0
2024-04-05,Deadlift,42,92.6,21,92.6,204.2,0.6,0
2024-04-05,Dumbbell Curl,16,35.3,10,92.6,204.2,33.7,0
2024-04-05,Dumbbell Curl,16,35.3,10,92.6,204.2,33.7,0
2024-04-05,Wrist Curl,42,92.6,6,92.6,204.2,37.6,0
2024-04-05,Wrist Curl,42,92.6,6,92.6,204.2,37.6,0
2024-04-04,Push Ups,,,12,92.6,204.2,12.2,0
2024-04-04,Push Ups,,,12,92.6,204.2,12.2,0
2024-04-04,Shoulder Press,38,83.8,8,92.6,204.2,11,0
2024-04-04,Shoulder Press,38,83.8,8,92.6,204.2,11,0
2024-04-04,Dumbbell Tricep Extension,12,26.5,5,92.6,204.2,13.8,0
2024-04-04,Dumbbell Tricep Extension,12,26.5,5,92.6,204.2,13.8,0
2024-04-04,Sit Ups,,,17,92.6,204.2,16.5,0
2024-04-04,Sit Ups,,,17,92.6,204.2,16.5,0
2024-03-30,Bent Over Row,42,92.6,14,92.6,204.2,9.5,0
2024-03-30,Bent Over Row,42,92.6,14,92.6,204.2,9.5,0
2024-03-30,Deadlift,42,92.6,20,92.6,204.2,0.5,0
2024-03-30,Deadlift,42,92.6,20,92.6,204.2,0.5,0
2024-03-30,Dumbbell Curl,16,35.3,7,92.6,204.2,27.6,0
2024-03-30,Dumbbell Curl,16,35.3,7,92.6,204.2,27.6,0
2024-03-30,Wrist Curl,42,92.6,5,92.6,204.2,36.2,0
2024-03-30,Wrist Curl,42,92.6,5,92.6,204.2,36.2,0
2024-03-28,Push Ups,,,11,92.6,204.2,11.2,0
2024-03-28,Push Ups,,,11,92.6,204.2,11.2,0
2024-03-28,Shoulder Press,38,83.8,7,92.6,204.2,9.6,0
2024-03-28,Shoulder Press,38,83.8,7,92.6,204.2,9.6,0
2024-03-28,Dumbbell Tricep Extension,12,26.5,7,92.6,204.2,15.7,0
2024-03-28,Dumbbell Tricep Extension,12,26.5,7,92.6,204.2,15.7,0
2024-03-28,Sit Ups,,,16,92.6,204.2,15.7,0
2024-03-28,Sit Ups,,,16,92.6,204.2,15.7,0
2024-03-26,Bent Over Row,42,92.6,13,92.6,204.2,8.6,0
2024-03-26,Bent Over Row,42,92.6,13,92.6,204.2,8.6,0
2024-03-26,Deadlift,42,92.6,24,92.6,204.2,0.8,0
2024-03-26,Deadlift,42,92.6,24,92.6,204.2,0.8,0
2024-03-26,Dumbbell Curl,16,35.3,6,92.6,204.2,25.9,0
2024-03-26,Dumbbell Curl,16,35.3,6,92.6,204.2,25.9,0
2024-03-26,Wrist Curl,42,92.6,7,92.6,204.2,39.1,0
2024-03-26,Wrist Curl,42,92.6,7,92.6,204.2,39.1,0
2024-03-25,Push Ups,,,13,92.6,204.2,13.3,0
2024-03-25,Push Ups,,,13,92.6,204.2,13.3,0
2024-03-25,Shoulder Press,38,83.8,7,92.6,204.2,9.6,0
2024-03-25,Shoulder Press,38,83.8,7,92.6,204.2,9.6,0
2024-03-25,Dumbbell Tricep Extension,12,26.5,7,92.6,204.2,15.7,0
2024-03-25,Dumbbell Tricep Extension,12,26.5,7,92.6,204.2,15.7,0
2024-03-25,Sit Ups,,,15,92.6,204.2,14.9,0
2024-03-25,Sit Ups,,,15,92.6,204.2,14.9,0
2024-03-22,Bent Over Row,42,92.6,12,92.6,204.2,7.7,0
2024-03-22,Bent Over Row,42,92.6,12,92.6,204.2,7.7,0
2024-03-22,Deadlift,42,92.6,23,92.6,204.2,0.7,0
2024-03-22,Deadlift,42,92.6,23,92.6,204.2,0.7,0
2024-03-22,Dumbbell Curl,16,35.3,8,92.6,204.2,29.5,0
2024-03-22,Dumbbell Curl,16,35.3,8,92.6,204.2,29.5,0
2024-03-22,Wrist Curl,42,92.6,4,92.6,204.2,34.9,0
2024-03-22,Wrist Curl,42,92.6,4,92.6,204.2,34.9,0
2024-03-21,Push Ups,,,12,92.6,204.2,12.2,0
2024-03-21,Push Ups,,,12,92.6,204.2,12.2,0
2024-03-21,Shoulder Press,36,79.4,10,92.6,204.2,11.9,0
2024-03-21,Shoulder Press,36,79.4,10,92.6,204.2,11.9,0
2024-03-21,Dumbbell Tricep Extension,12,26.5,7,92.6,204.2,15.7,0
2024-03-21,Dumbbell Tricep Extension,12,26.5,7,92.6,204.2,15.7,0
2024-03-21,Sit Ups,,,18,92.6,204.2,17.3,0
2024-03-21,Sit Ups,,,18,92.6,204.2,17.3,0
2024-03-19,Bent Over Row,42,92.6,14,92.6,204.2,9.5,0
2024-03-19,Bent Over Row,42,92.6,14,92.6,204.2,9.5,0
2024-03-19,Deadlift,42,92.6,22,92.6,204.2,0.7,0
2024-03-19,Deadlift,42,92.6,22,92.6,204.2,0.7,0
2024-03-19,Dumbbell Curl,16,35.3,6,92.6,204.2,25.9,0
2024-03-19,Dumbbell Curl,16,35.3,6,92.6,204.2,25.9,0
2024-03-19,Wrist Curl,42,92.6,8,92.6,204.2,40.6,0
2024-03-19,Wrist Curl,42,92.6,8,92.6,204.2,40.6,0
2024-03-18,Push Ups,,,14,92.6,204.2,14.4,0
2024-03-18,Push Ups,,,14,92.6,204.2,14.4,0
2024-03-18,Shoulder Press,36,79.4,9,92.6,204.2,10.2,0
2024-03-18,Shoulder Press,36,79.4,9,92.6,204.2,10.2,0
2024-03-18,Dumbbell Tricep Extension,12,26.5,6,92.6,204.2,14.7,0
2024-03-18,Dumbbell Tricep Extension,12,26.5,6,92.6,204.2,14.7,0
2024-03-18,Sit Ups,,,17,92.6,204.2,16.5,0
2024-03-18,Sit Ups,,,17,92.6,204.2,16.5,0
2024-03-15,Bent Over Row,42,92.6,18,92.6,204.2,13.9,0
2024-03-15,Bent Over Row,42,92.6,18,92.6,204.2,13.9,0
2024-03-15,Deadlift,42,92.6,21,92.6,204.2,0.6,0
2024-03-15,Deadlift,42,92.6,21,92.6,204.2,0.6,0
2024-03-15,Dumbbell Curl,16,35.3,7,92.6,204.2,27.6,0
2024-03-15,Dumbbell Curl,16,35.3,7,92.6,204.2,27.6,0
2024-03-15,Wrist Curl,38,83.8,10,92.6,204.2,39.3,0
2024-03-15,Wrist Curl,38,83.8,10,92.6,204.2,39.3,0
2024-03-14,Push Ups,,,13,92.6,204.2,13.3,0
2024-03-14,Push Ups,,,13,92.6,204.2,13.3,0
2024-03-14,Shoulder Press,36,79.4,8,92.6,204.2,8.8,0
2024-03-14,Shoulder Press,36,79.4,8,92.6,204.2,8.8,0
2024-03-14,Dumbbell Tricep Extension,12,26.5,7,92.6,204.2,15.7,0
2024-03-14,Dumbbell Tricep Extension,12,26.5,7,92.6,204.2,15.7,0
2024-03-14,Sit Ups,,,16,92.6,204.2,15.7,0
2024-03-14,Sit Ups,,,16,92.6,204.2,15.7,0
2024-03-12,Bent Over Row,42,92.6,17,92.6,204.2,12.7,0
2024-03-12,Bent Over Row,42,92.6,17,92.6,204.2,12.7,0
2024-03-12,Deadlift,42,92.6,20,92.6,204.2,0.5,0
2024-03-12,Deadlift,42,92.6,20,92.6,204.2,0.5,0
2024-03-12,Dumbbell Curl,16,35.3,7,92.6,204.2,27.6,0
2024-03-12,Dumbbell Curl,16,35.3,7,92.6,204.2,27.6,0
2024-03-12,Wrist Curl,36,79.4,10,92.6,204.2,36.9,0
2024-03-12,Wrist Curl,36,79.4,10,92.6,204.2,36.9,0
2024-03-11,Push Ups,,,12,92.6,204.2,12.2,0
2024-03-11,Push Ups,,,12,92.6,204.2,12.2,0
2024-03-11,Shoulder Press,36,79.4,8,92.6,204.2,8.8,0
2024-03-11,Shoulder Press,36,79.4,8,92.6,204.2,8.8,0
2024-03-11,Dumbbell Tricep Extension,12,26.5,7,92.6,204.2,15.7,0
2024-03-11,Dumbbell Tricep Extension,12,26.5,7,92.6,204.2,15.7,0
2024-03-11,Sit Ups,,,15,92.6,204.2,14.9,0
2024-03-11,Sit Ups,,,15,92.6,204.2,14.9,0
2024-03-07,Bent Over Row,42,92.6,16,92.6,204.2,11.6,0
2024-03-07,Bent Over Row,42,92.6,16,92.6,204.2,11.6,0
2024-03-07,Deadlift,42,92.6,19,92.6,204.2,0.4,0
2024-03-07,Deadlift,42,92.6,19,92.6,204.2,0.4,0
2024-03-07,Dumbbell Curl,16,35.3,8,92.6,204.2,29.5,0
2024-03-07,Dumbbell Curl,16,35.3,8,92.6,204.2,29.5,0
2024-03-07,Wrist Curl,34,75,10,92.6,204.2,34.5,0
2024-03-07,Wrist Curl,34,75,10,92.6,204.2,34.5,0
2024-03-06,Push Ups,,,11,92.6,204.2,11.2,0
2024-03-06,Push Ups,,,11,92.6,204.2,11.2,0
2024-03-06,Shoulder Press,36,79.4,7,92.6,204.2,7.5,0
2024-03-06,Shoulder Press,36,79.4,7,92.6,204.2,7.5,0
2024-03-06,Dumbbell Tricep Extension,12,26.5,7,92.6,204.2,15.7,0
2024-03-06,Dumbbell Tricep Extension,12,26.5,7,92.6,204.2,15.7,0
2024-03-06,Sit Ups,,,14,92.6,204.2,14.2,0
2024-03-06,Sit Ups,,,14,92.6,204.2,14.2,0
2024-03-04,Bent Over Row,42,92.6,15,92.6,204.2,10.5,0
2024-03-04,Bent Over Row,42,92.6,15,92.6,204.2,10.5,0
2024-03-04,Deadlift,42,92.6,18,92.6,204.2,0.4,0
2024-03-04,Deadlift,42,92.6,18,92.6,204.2,0.4,0
2024-03-04,Dumbbell Curl,13,28.7,7,92.6,204.2,18.1,0
2024-03-04,Dumbbell Curl,13,28.7,7,92.6,204.2,18.1,0
2024-03-04,Wrist Curl,34,75,8,92.6,204.2,31.6,0
2024-03-04,Wrist Curl,34,75,8,92.6,204.2,31.6,0
2024-03-02,Push Ups,,,13,92.5,203.9,13.3,0
2024-03-02,Push Ups,,,13,92.5,203.9,13.3,0
2024-03-02,Shoulder Press,36,79.4,8,92.5,203.9,8.8,0
2024-03-02,Shoulder Press,36,79.4,8,92.5,203.9,8.8,0
2024-03-02,Dumbbell Tricep Extension,12,26.5,7,92.5,203.9,15.8,0
2024-03-02,Dumbbell Tricep Extension,12,26.5,7,92.5,203.9,15.8,0
2024-03-02,Sit Ups,,,13,92.5,203.9,13.4,0
2024-03-02,Sit Ups,,,13,92.5,203.9,13.4,0
2024-02-28,Bent Over Row,42,92.6,17,92.5,203.9,12.8,0
2024-02-28,Bent Over Row,42,92.6,17,92.5,203.9,12.8,0
2024-02-27,Push Ups,,,12,92.5,203.9,12.2,0
2024-02-27,Push Ups,,,12,92.5,203.9,12.2,0
2024-02-27,Shoulder Press,36,79.4,9,92.5,203.9,10.3,0
2024-02-27,Shoulder Press,36,79.4,9,92.5,203.9,10.3,0
2024-02-27,Dumbbell Tricep Extension,12,26.5,7,92.5,203.9,15.8,0
2024-02-27,Dumbbell Tricep Extension,12,26.5,7,92.5,203.9,15.8,0
2024-02-27,Sit Ups,,,12,92.5,203.9,12.7,0
2024-02-27,Sit Ups,,,12,92.5,203.9,12.7,0
2024-02-24,Bent Over Row,42,92.6,16,92.5,203.9,11.7,0
2024-02-24,Bent Over Row,42,92.6,16,92.5,203.9,11.7,0
2024-02-24,Deadlift,42,92.6,18,92.5,203.9,0.4,0
2024-02-24,Deadlift,42,92.6,18,92.5,203.9,0.4,0
2024-02-24,Dumbbell Curl,16,35.3,6,92.5,203.9,25.9,0
2024-02-24,Dumbbell Curl,16,35.3,6,92.5,203.9,25.9,0
2024-02-24,Wrist Curl,32,70.6,10,92.5,203.9,32.1,0
2024-02-24,Wrist Curl,32,70.6,10,92.5,203.9,32.1,0
2024-02-23,Push Ups,,,11,92.5,203.9,11.2,0
2024-02-23,Push Ups,,,11,92.5,203.9,11.2,0
2024-02-23,Shoulder Press,36,79.4,8,92.5,203.9,8.8,0
2024-02-23,Shoulder Press,36,79.4,8,92.5,203.9,8.8,0
2024-02-23,Dumbbell Tricep Extension,12,26.5,7,92.5,203.9,15.8,0
2024-02-23,Dumbbell Tricep Extension,12,26.5,7,92.5,203.9,15.8,0
2024-02-23,Sit Ups,,,11,92.5,203.9,12,0
2024-02-23,Sit Ups,,,11,92.5,203.9,12,0
2024-02-21,Bent Over Row,42,92.6,15,92.5,203.9,10.6,0
2024-02-21,Bent Over Row,42,92.6,15,92.5,203.9,10.6,0
2024-02-21,Deadlift,42,92.6,17,92.5,203.9,0.3,0
2024-02-21,Deadlift,42,92.6,17,92.5,203.9,0.3,0
2024-02-21,Dumbbell Curl,16,35.3,8,92.5,203.9,29.6,0
